"Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Category","Domain","Domain Category","Value","CV (%)"
"COUNTY","NEW MEXICO","35","NORTHEAST",30,"SAN MIGUEL","047","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,75.9
"COUNTY","NEW MEXICO","35","NORTHEAST",30,"SAN MIGUEL","047","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,62
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"BERNALILLO","001","ACRES GROWN","TOTAL","NOT SPECIFIED",4.65950922155444e+148,44.82
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"BERNALILLO","001","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,54.49
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"BERNALILLO","001","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,62
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"BERNALILLO","001","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,64.5
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"CIBOLA","006","ACRES BEARING","TOTAL","NOT SPECIFIED",0,55.8
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"CIBOLA","006","ACRES GROWN","TOTAL","NOT SPECIFIED",0,11.9
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"CIBOLA","006","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,75.9
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"CIBOLA","006","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,62
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"RIO ARRIBA","039","ACRES BEARING","TOTAL","NOT SPECIFIED",1.51663297751039e+171,45.55
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"RIO ARRIBA","039","ACRES GROWN","TOTAL","NOT SPECIFIED",4.65950922155444e+148,44.82
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"RIO ARRIBA","039","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,54.49
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"RIO ARRIBA","039","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"RIO ARRIBA","039","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,0.05
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"RIO ARRIBA","039","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SAN JUAN","045","ACRES BEARING","TOTAL","NOT SPECIFIED",0,55.8
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SAN JUAN","045","ACRES GROWN","TOTAL","NOT SPECIFIED",4.65950922155444e+148,44.82
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SAN JUAN","045","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,54.49
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SAN JUAN","045","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,75.9
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SAN JUAN","045","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",8,62
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SAN JUAN","045","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",5,64.5
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SANDOVAL","043","ACRES GROWN","TOTAL","NOT SPECIFIED",3,0.05
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SANDOVAL","043","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",3,0.05
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SANDOVAL","043","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,0.05
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SANDOVAL","043","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,0.05
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SANTA FE","049","ACRES GROWN","TOTAL","NOT SPECIFIED",4.65950922155444e+148,44.82
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SANTA FE","049","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,54.49
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SANTA FE","049","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,62
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"SANTA FE","049","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,64.5
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"TAOS","055","ACRES BEARING","TOTAL","NOT SPECIFIED",1,55.8
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"TAOS","055","ACRES GROWN","TOTAL","NOT SPECIFIED",1,11.9
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"TAOS","055","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",5,75.9
"COUNTY","NEW MEXICO","35","NORTHWEST",10,"TAOS","055","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",5,62
"COUNTY","NEW MEXICO","35","SOUTHEAST",90,"DONA ANA","013","ACRES BEARING","TOTAL","NOT SPECIFIED",1.51663297751039e+171,45.55
"COUNTY","NEW MEXICO","35","SOUTHEAST",90,"DONA ANA","013","ACRES GROWN","TOTAL","NOT SPECIFIED",4.65950922155444e+148,44.82
"COUNTY","NEW MEXICO","35","SOUTHEAST",90,"DONA ANA","013","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,75.9
"COUNTY","NEW MEXICO","35","SOUTHEAST",90,"DONA ANA","013","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,62
"COUNTY","NEW MEXICO","35","SOUTHWEST",70,"GRANT","017","ACRES BEARING","TOTAL","NOT SPECIFIED",1.51663297751039e+171,45.55
"COUNTY","NEW MEXICO","35","SOUTHWEST",70,"GRANT","017","ACRES GROWN","TOTAL","NOT SPECIFIED",4.65950922155444e+148,44.82
"COUNTY","NEW MEXICO","35","SOUTHWEST",70,"GRANT","017","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,75.9
"COUNTY","NEW MEXICO","35","SOUTHWEST",70,"GRANT","017","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,62
"COUNTY","NEW YORK","36","CENTRAL",50,"CAYUGA","011","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","CENTRAL",50,"CAYUGA","011","ACRES GROWN","TOTAL","NOT SPECIFIED",11,29.3
"COUNTY","NEW YORK","36","CENTRAL",50,"CAYUGA","011","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,33.95
"COUNTY","NEW YORK","36","CENTRAL",50,"CAYUGA","011","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",11,26.9
"COUNTY","NEW YORK","36","CENTRAL",50,"CAYUGA","011","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",11,27.7
"COUNTY","NEW YORK","36","CENTRAL",50,"CAYUGA","011","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,30.5
"COUNTY","NEW YORK","36","CENTRAL",50,"CHENANGO","017","ACRES BEARING","TOTAL","NOT SPECIFIED",2,30
"COUNTY","NEW YORK","36","CENTRAL",50,"CHENANGO","017","ACRES GROWN","TOTAL","NOT SPECIFIED",3,29.3
"COUNTY","NEW YORK","36","CENTRAL",50,"CHENANGO","017","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",1,33.8
"COUNTY","NEW YORK","36","CENTRAL",50,"CHENANGO","017","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",4,26.9
"COUNTY","NEW YORK","36","CENTRAL",50,"CHENANGO","017","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,27.7
"COUNTY","NEW YORK","36","CENTRAL",50,"CHENANGO","017","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",4,30.5
"COUNTY","NEW YORK","36","CENTRAL",50,"CORTLAND","023","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","CENTRAL",50,"CORTLAND","023","ACRES GROWN","TOTAL","NOT SPECIFIED",3,29.3
"COUNTY","NEW YORK","36","CENTRAL",50,"CORTLAND","023","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,33.95
"COUNTY","NEW YORK","36","CENTRAL",50,"CORTLAND","023","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,0.05
"COUNTY","NEW YORK","36","CENTRAL",50,"CORTLAND","023","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",5,27.7
"COUNTY","NEW YORK","36","CENTRAL",50,"CORTLAND","023","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,30.5
"COUNTY","NEW YORK","36","CENTRAL",50,"HERKIMER","043","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","CENTRAL",50,"HERKIMER","043","ACRES GROWN","TOTAL","NOT SPECIFIED",1.82791150064127e+185,24.28
"COUNTY","NEW YORK","36","CENTRAL",50,"HERKIMER","043","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","NEW YORK","36","CENTRAL",50,"HERKIMER","043","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","NEW YORK","36","CENTRAL",50,"MADISON","053","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","CENTRAL",50,"MADISON","053","ACRES GROWN","TOTAL","NOT SPECIFIED",16,29.3
"COUNTY","NEW YORK","36","CENTRAL",50,"MADISON","053","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,33.95
"COUNTY","NEW YORK","36","CENTRAL",50,"MADISON","053","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",11,26.9
"COUNTY","NEW YORK","36","CENTRAL",50,"MADISON","053","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",11,27.7
"COUNTY","NEW YORK","36","CENTRAL",50,"MADISON","053","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,30.5
"COUNTY","NEW YORK","36","CENTRAL",50,"ONEIDA","065","ACRES BEARING","TOTAL","NOT SPECIFIED",12,30
"COUNTY","NEW YORK","36","CENTRAL",50,"ONEIDA","065","ACRES GROWN","TOTAL","NOT SPECIFIED",14,29.3
"COUNTY","NEW YORK","36","CENTRAL",50,"ONEIDA","065","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",2,33.8
"COUNTY","NEW YORK","36","CENTRAL",50,"ONEIDA","065","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",12,26.9
"COUNTY","NEW YORK","36","CENTRAL",50,"ONEIDA","065","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",12,27.7
"COUNTY","NEW YORK","36","CENTRAL",50,"ONEIDA","065","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,30.5
"COUNTY","NEW YORK","36","CENTRAL",50,"ONONDAGA","067","ACRES BEARING","TOTAL","NOT SPECIFIED",56,30
"COUNTY","NEW YORK","36","CENTRAL",50,"ONONDAGA","067","ACRES GROWN","TOTAL","NOT SPECIFIED",85,29.3
"COUNTY","NEW YORK","36","CENTRAL",50,"ONONDAGA","067","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",29,33.8
"COUNTY","NEW YORK","36","CENTRAL",50,"ONONDAGA","067","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,26.9
"COUNTY","NEW YORK","36","CENTRAL",50,"ONONDAGA","067","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,27.7
"COUNTY","NEW YORK","36","CENTRAL",50,"ONONDAGA","067","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",4,30.5
"COUNTY","NEW YORK","36","CENTRAL",50,"OSWEGO","075","ACRES BEARING","TOTAL","NOT SPECIFIED",9,30
"COUNTY","NEW YORK","36","CENTRAL",50,"OSWEGO","075","ACRES GROWN","TOTAL","NOT SPECIFIED",9,29.3
"COUNTY","NEW YORK","36","CENTRAL",50,"OSWEGO","075","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",1,33.8
"COUNTY","NEW YORK","36","CENTRAL",50,"OSWEGO","075","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",8,26.9
"COUNTY","NEW YORK","36","CENTRAL",50,"OSWEGO","075","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",10,27.7
"COUNTY","NEW YORK","36","CENTRAL",50,"OSWEGO","075","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,30.5
"COUNTY","NEW YORK","36","CENTRAL",50,"OTSEGO","077","ACRES BEARING","TOTAL","NOT SPECIFIED",11,30
"COUNTY","NEW YORK","36","CENTRAL",50,"OTSEGO","077","ACRES GROWN","TOTAL","NOT SPECIFIED",17,29.3
"COUNTY","NEW YORK","36","CENTRAL",50,"OTSEGO","077","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",6,33.8
"COUNTY","NEW YORK","36","CENTRAL",50,"OTSEGO","077","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",4,26.9
"COUNTY","NEW YORK","36","CENTRAL",50,"OTSEGO","077","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,27.7
"COUNTY","NEW YORK","36","CENTRAL",50,"OTSEGO","077","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",4,30.5
"COUNTY","NEW YORK","36","EASTERN",60,"ALBANY","001","ACRES BEARING","TOTAL","NOT SPECIFIED",14,30
"COUNTY","NEW YORK","36","EASTERN",60,"ALBANY","001","ACRES GROWN","TOTAL","NOT SPECIFIED",16,29.3
"COUNTY","NEW YORK","36","EASTERN",60,"ALBANY","001","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",3,33.8
"COUNTY","NEW YORK","36","EASTERN",60,"ALBANY","001","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",12,26.9
"COUNTY","NEW YORK","36","EASTERN",60,"ALBANY","001","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",12,27.7
"COUNTY","NEW YORK","36","EASTERN",60,"ALBANY","001","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",8,30.5
"COUNTY","NEW YORK","36","EASTERN",60,"FULTON","035","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","EASTERN",60,"FULTON","035","ACRES GROWN","TOTAL","NOT SPECIFIED",1.82791150064127e+185,24.28
"COUNTY","NEW YORK","36","EASTERN",60,"FULTON","035","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,33.95
"COUNTY","NEW YORK","36","EASTERN",60,"FULTON","035","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","NEW YORK","36","EASTERN",60,"FULTON","035","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","NEW YORK","36","EASTERN",60,"FULTON","035","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","NEW YORK","36","EASTERN",60,"MONTGOMERY","057","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","EASTERN",60,"MONTGOMERY","057","ACRES GROWN","TOTAL","NOT SPECIFIED",6,29.3
"COUNTY","NEW YORK","36","EASTERN",60,"MONTGOMERY","057","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,33.95
"COUNTY","NEW YORK","36","EASTERN",60,"MONTGOMERY","057","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,26.9
"COUNTY","NEW YORK","36","EASTERN",60,"MONTGOMERY","057","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",5,27.7
"COUNTY","NEW YORK","36","EASTERN",60,"MONTGOMERY","057","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,30.5
"COUNTY","NEW YORK","36","EASTERN",60,"RENSSELAER","083","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","EASTERN",60,"RENSSELAER","083","ACRES GROWN","TOTAL","NOT SPECIFIED",13,29.3
"COUNTY","NEW YORK","36","EASTERN",60,"RENSSELAER","083","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,33.95
"COUNTY","NEW YORK","36","EASTERN",60,"RENSSELAER","083","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,26.9
"COUNTY","NEW YORK","36","EASTERN",60,"RENSSELAER","083","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,27.7
"COUNTY","NEW YORK","36","EASTERN",60,"RENSSELAER","083","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,30.5
"COUNTY","NEW YORK","36","EASTERN",60,"SARATOGA","091","ACRES BEARING","TOTAL","NOT SPECIFIED",29,30
"COUNTY","NEW YORK","36","EASTERN",60,"SARATOGA","091","ACRES GROWN","TOTAL","NOT SPECIFIED",38,29.3
"COUNTY","NEW YORK","36","EASTERN",60,"SARATOGA","091","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",9,33.8
"COUNTY","NEW YORK","36","EASTERN",60,"SARATOGA","091","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",10,26.9
"COUNTY","NEW YORK","36","EASTERN",60,"SARATOGA","091","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",11,27.7
"COUNTY","NEW YORK","36","EASTERN",60,"SARATOGA","091","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,30.5
"COUNTY","NEW YORK","36","EASTERN",60,"SCHENECTADY","093","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","EASTERN",60,"SCHENECTADY","093","ACRES GROWN","TOTAL","NOT SPECIFIED",1.82791150064127e+185,24.28
"COUNTY","NEW YORK","36","EASTERN",60,"SCHENECTADY","093","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,33.95
"COUNTY","NEW YORK","36","EASTERN",60,"SCHENECTADY","093","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","NEW YORK","36","EASTERN",60,"SCHENECTADY","093","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","NEW YORK","36","EASTERN",60,"SCHENECTADY","093","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","NEW YORK","36","EASTERN",60,"SCHOHARIE","095","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","EASTERN",60,"SCHOHARIE","095","ACRES GROWN","TOTAL","NOT SPECIFIED",3,29.3
"COUNTY","NEW YORK","36","EASTERN",60,"SCHOHARIE","095","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,33.95
"COUNTY","NEW YORK","36","EASTERN",60,"SCHOHARIE","095","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,26.9
"COUNTY","NEW YORK","36","EASTERN",60,"SCHOHARIE","095","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,27.7
"COUNTY","NEW YORK","36","EASTERN",60,"SCHOHARIE","095","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",4,30.5
"COUNTY","NEW YORK","36","EASTERN",60,"WASHINGTON","115","ACRES BEARING","TOTAL","NOT SPECIFIED",13,30
"COUNTY","NEW YORK","36","EASTERN",60,"WASHINGTON","115","ACRES GROWN","TOTAL","NOT SPECIFIED",16,29.3
"COUNTY","NEW YORK","36","EASTERN",60,"WASHINGTON","115","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",4,0.05
"COUNTY","NEW YORK","36","EASTERN",60,"WASHINGTON","115","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",22,26.9
"COUNTY","NEW YORK","36","EASTERN",60,"WASHINGTON","115","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",22,27.7
"COUNTY","NEW YORK","36","EASTERN",60,"WASHINGTON","115","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",4,0.05
"COUNTY","NEW YORK","36","LONG ISLAND",91,"KINGS","047","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","LONG ISLAND",91,"KINGS","047","ACRES GROWN","TOTAL","NOT SPECIFIED",1.82791150064127e+185,24.28
"COUNTY","NEW YORK","36","LONG ISLAND",91,"KINGS","047","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,26.9
"COUNTY","NEW YORK","36","LONG ISLAND",91,"KINGS","047","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,27.7
"COUNTY","NEW YORK","36","LONG ISLAND",91,"SUFFOLK","103","ACRES BEARING","TOTAL","NOT SPECIFIED",88,30
"COUNTY","NEW YORK","36","LONG ISLAND",91,"SUFFOLK","103","ACRES GROWN","TOTAL","NOT SPECIFIED",93,29.3
"COUNTY","NEW YORK","36","LONG ISLAND",91,"SUFFOLK","103","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",5,33.8
"COUNTY","NEW YORK","36","LONG ISLAND",91,"SUFFOLK","103","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",19,26.9
"COUNTY","NEW YORK","36","LONG ISLAND",91,"SUFFOLK","103","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",19,27.7
"COUNTY","NEW YORK","36","LONG ISLAND",91,"SUFFOLK","103","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,30.5
"COUNTY","NEW YORK","36","NORTHEAST",30,"CLINTON","019","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","NORTHEAST",30,"CLINTON","019","ACRES GROWN","TOTAL","NOT SPECIFIED",1.82791150064127e+185,24.28
"COUNTY","NEW YORK","36","NORTHEAST",30,"CLINTON","019","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,33.95
"COUNTY","NEW YORK","36","NORTHEAST",30,"CLINTON","019","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","NEW YORK","36","NORTHEAST",30,"CLINTON","019","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","NEW YORK","36","NORTHEAST",30,"CLINTON","019","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","NEW YORK","36","NORTHEAST",30,"ESSEX","031","ACRES BEARING","TOTAL","NOT SPECIFIED",5,30
"COUNTY","NEW YORK","36","NORTHEAST",30,"ESSEX","031","ACRES GROWN","TOTAL","NOT SPECIFIED",7,29.3
"COUNTY","NEW YORK","36","NORTHEAST",30,"ESSEX","031","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","NEW YORK","36","NORTHEAST",30,"ESSEX","031","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",12,26.9
"COUNTY","NEW YORK","36","NORTHEAST",30,"ESSEX","031","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",12,27.7
"COUNTY","NEW YORK","36","NORTHEAST",30,"ESSEX","031","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",5,0.05
"COUNTY","NEW YORK","36","NORTHEAST",30,"FRANKLIN","033","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","NORTHEAST",30,"FRANKLIN","033","ACRES GROWN","TOTAL","NOT SPECIFIED",1.82791150064127e+185,24.28
"COUNTY","NEW YORK","36","NORTHEAST",30,"FRANKLIN","033","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,26.9
"COUNTY","NEW YORK","36","NORTHEAST",30,"FRANKLIN","033","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,27.7
"COUNTY","NEW YORK","36","NORTHERN",20,"JEFFERSON","045","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
"COUNTY","NEW YORK","36","NORTHERN",20,"JEFFERSON","045","ACRES GROWN","TOTAL","NOT SPECIFIED",3,29.3
"COUNTY","NEW YORK","36","NORTHERN",20,"JEFFERSON","045","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,33.95
"COUNTY","NEW YORK","36","NORTHERN",20,"JEFFERSON","045","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",9,26.9
"COUNTY","NEW YORK","36","NORTHERN",20,"JEFFERSON","045","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",9,27.7
"COUNTY","NEW YORK","36","NORTHERN",20,"JEFFERSON","045","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","NEW YORK","36","NORTHERN",20,"ST LAWRENCE","089","ACRES BEARING","TOTAL","NOT SPECIFIED",6,30
"COUNTY","NEW YORK","36","NORTHERN",20,"ST LAWRENCE","089","ACRES GROWN","TOTAL","NOT SPECIFIED",9,29.3
"COUNTY","NEW YORK","36","NORTHERN",20,"ST LAWRENCE","089","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",4,33.8
"COUNTY","NEW YORK","36","NORTHERN",20,"ST LAWRENCE","089","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",12,26.9
"COUNTY","NEW YORK","36","NORTHERN",20,"ST LAWRENCE","089","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",16,27.7
"COUNTY","NEW YORK","36","NORTHERN",20,"ST LAWRENCE","089","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",6,30.5
"COUNTY","NEW YORK","36","SOUTHEAST",90,"COLUMBIA","021","ACRES BEARING","TOTAL","NOT SPECIFIED",35,30
"COUNTY","NEW YORK","36","SOUTHEAST",90,"COLUMBIA","021","ACRES GROWN","TOTAL","NOT SPECIFIED",47,29.3
"COUNTY","NEW YORK","36","SOUTHEAST",90,"COLUMBIA","021","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",12,33.8
"COUNTY","NEW YORK","36","SOUTHEAST",90,"COLUMBIA","021","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",19,26.9
"COUNTY","NEW YORK","36","SOUTHEAST",90,"COLUMBIA","021","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",19,27.7
"COUNTY","NEW YORK","36","SOUTHEAST",90,"COLUMBIA","021","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",7,30.5
"COUNTY","NEW YORK","36","SOUTHEAST",90,"DELAWARE","025","ACRES BEARING","TOTAL","NOT SPECIFIED",5.94970570938846e+207,25
